rute_100m sum
22709006654700 89
22709006655200 86
22710006646400 6
22710006651200 19
22710006651300 62
22710006651400 34
22710006651500 51
22710006651600 19
22710006651900 214
22710006652000 216
22710006652100 137
22710006652400 339
22710006652600 146
22710006652700 115
22710006652800 44
22710006652900 105
22710006653000 35
22710006654100 18
22710006654400 187
22710006654500 202
22710006654600 108
22710006654700 158
22710006654800 179
22710006655100 186
22710006655200 81
22711006651200 12
22711006651300 72
22711006651400 107
22711006651500 111
22711006651600 86
22711006651900 217
22711006652300 26
22711006652400 15
22711006652500 71
22711006652600 118
22711006652700 10
22711006652800 5
22711006652900 124
22711006653000 176
22711006654800 209
22711006655100 87
22711006655200 153
22712006651200 14
22712006651300 60
22712006651400 27
22712006651500 33
22712006651600 9
22712006652100 38
22712006652200 270
22712006652300 130
22712006652400 75
22712006652500 265
22712006652600 162
22712006652700 9
22712006652800 76
22712006652900 166
22712006654200 16
22712006654300 22
22712006654900 98
22712006655000 113
22713006651200 17
22713006651300 33
22713006651400 28
22713006652100 74
22713006652200 261
22713006652300 142
22713006652400 66
22713006652500 21
22713006652800 10
22713006653000 186
22713006653100 160
22713006654400 17
22713006654500 17
22713006654700 8
22713006654900 84
22713006655000 183
22713006655200 152
22714006651200 105
22714006651300 81
22714006651400 112
22714006651500 16
22714006651600 21
22714006652200 119
22714006652300 16
22714006652400 40
22714006652500 7
22714006652600 18
22714006652700 40
22714006652800 44
22714006652900 46
22714006653000 253
22714006653100 87
22714006654000 6
22714006654400 8
22714006654500 14
22714006654600 6
22714006655000 96
22714006655100 236
22714006655200 235
22714006655300 45
22715006651300 136
22715006651400 88
22715006651500 72
22715006651600 72
22715006652300 6
22715006652400 35
22715006652500 36
22715006652600 37
22715006652700 21
22715006652800 43
22715006652900 77
22715006653000 6
22715006654500 34
22715006654600 10
22715006654700 7
22715006655100 158
22715006655200 112
22715006655300 106
22716006650600 35
22716006650700 41
22716006650800 7
22716006650900 29
22716006651000 75
22716006651300 9
22716006651400 37
22716006651500 48
22716006651600 69
22716006652200 30
22716006652300 52
22716006652400 45
22716006652500 26
22716006652600 31
22716006652700 55
22716006652800 28
22716006652900 57
22716006653100 15
22716006653300 15
22716006653400 39
22716006654500 23
22716006654600 32
22717006650600 21
22717006650700 56
22717006650800 26
22717006650900 81
22717006651000 24
22717006651100 120
22717006651200 186
22717006651300 134
22717006651400 116
22717006651500 80
22717006651900 17
22717006652000 27
22717006652100 42
22717006652200 23
22717006652300 29
22717006652400 36
22717006652500 5
22717006652600 24
22717006652700 29
22717006652800 47
22717006653000 275
22717006653100 58
22717006653300 133
22717006653400 108
22717006654500 7
22717006654600 21
22717006654700 20
22717006654800 10
22718006650500 49
22718006650600 119
22718006650700 71
22718006650800 40
22718006650900 63
22718006651000 83
22718006651100 140
22718006651200 103
22718006651300 228
22718006651400 145
22718006651500 101
22718006651800 39
22718006651900 24
22718006652000 58
22718006652100 62
22718006652200 39
22718006652300 30
22718006652400 53
22718006652500 34
22718006652600 54
22718006652700 40
22718006652900 219
22718006653000 58
22718006653100 194
22718006653300 126
22718006653400 134
22718006653500 96
22718006653600 59
22718006654600 11
22718006654700 13
22718006654800 9
22719006650500 34
22719006650600 82
22719006650700 68
22719006650800 20
22719006650900 114
22719006651000 105
22719006651100 84
22719006651300 10
22719006651900 42
22719006652000 35
22719006652100 44
22719006652200 43
22719006652300 10
22719006652400 58
22719006652500 52
22719006652600 48
22719006652700 29
22719006652800 109
22719006652900 204
22719006653100 211
22719006653300 40
22719006653400 280
22719006653500 19
22719006653600 175
22719006653700 44
22720006650600 16
22720006650700 66
22720006650900 48
22720006651000 104
22720006651100 56
22720006651200 122
22720006651300 54
22720006651700 37
22720006651900 23
22720006652000 47
22720006652100 45
22720006652200 49
22720006652300 57
22720006652400 27
22720006652500 26
22720006652600 39
22720006652700 7
22720006652800 383
22720006653000 294
22720006653100 98
22720006653400 106
22720006653500 24
22720006653600 71
22720006653700 220
22720006653900 173
22720006654000 262
22720006654100 148
22721006650700 7
22721006651000 200
22721006651100 91
22721006651400 95
22721006651500 83
22721006651600 168
22721006651900 33
22721006652000 15
22721006652100 30
22721006652200 22
22721006652300 41
22721006652400 25
22721006652500 46
22721006652600 38
22721006652900 207
22721006653000 171
22721006653600 72
22721006653700 49
22721006653800 35
22721006653900 254
22721006654000 361
22721006654100 149
22721006654300 48
22721006654400 105
22721006655300 7
22722006651000 86
22722006651100 116
22722006651200 125
22722006651300 141
22722006651400 143
22722006651500 126
22722006651600 14
22722006651900 67
22722006652000 55
22722006652100 31
22722006652200 36
22722006652300 46
22722006652400 11
22722006652500 32
22722006652600 59
22722006653600 160
22722006653700 31
22722006653800 142
22722006653900 52
22722006654000 381
22722006654100 33
22722006654300 72
22722006654400 131
22722006654500 115
22722006654600 183
22722006655400 27
22723006651000 103
22723006651100 186
22723006651200 171
22723006651300 83
22723006651400 180
22723006651500 145
22723006651600 73
22723006651800 13
22723006651900 79
22723006652000 31
22723006652100 40
22723006652200 35
22723006652300 28
22723006652400 41
22723006652500 27
22723006652600 20
22723006652800 28
22723006652900 49
22723006653000 70
22723006653200 17
22723006653300 7
22723006653400 14
22723006653500 70
22723006653600 16
22723006653700 43
22723006653800 60
22723006653900 257
22723006654000 152
22723006654200 61
22723006654300 139
22723006654400 91
22723006654500 77
22723006654600 90
22723006654700 209
22723006654800 125
22723006654900 28
22723006655200 23
22723006655300 33
22723006655400 50
22724006651700 25
22724006651800 84
22724006651900 44
22724006652000 35
22724006652100 39
22724006652200 25
22724006652300 38
22724006652400 45
22724006652500 37
22724006652600 26
22724006652700 23
22724006652800 77
22724006652900 32
22724006653000 71
22724006653200 63
22724006653300 46
22724006653400 79
22724006653500 59
22724006653700 16
22724006653800 10
22724006654100 304
22724006654200 147
22724006654300 282
22724006654400 223
22724006654500 243
22724006654600 78
22724006654700 47
22724006654800 174
22724006654900 87
22724006655000 78
22724006655300 23
22724006655400 8
22725006651700 57
22725006651800 55
22725006651900 58
22725006652000 35
22725006652100 44
22725006652200 34
22725006652300 37
22725006652400 16
22725006652500 14
22725006652600 9
22725006652700 11
22725006652800 47
22725006652900 26
22725006653000 42
22725006653200 48
22725006653300 30
22725006653400 12
22725006653500 19
22725006653600 24
22725006654100 127
22725006654200 44
22725006654300 332
22725006654400 224
22725006654500 112
22725006654600 66
22725006654700 288
22725006654800 76
22725006654900 150
22725006655000 180
22726006651700 28
22726006651800 30
22726006651900 32
22726006652000 36
22726006652100 20
22726006652200 30
22726006652300 48
22726006652400 30
22726006652500 29
22726006652700 44
22726006652800 57
22726006652900 30
22726006653000 49
22726006653200 29
22726006653400 6
22726006653600 11
22726006653700 53
22726006654100 477
22726006654200 228
22726006654300 130
22726006654400 228
22726006654500 125
22726006654800 67
22726006654900 61
22726006655000 172
22726006655100 359
22726006655200 53
22726006655300 348
22726006655400 338
22726006655500 193
22727006651700 40
22727006651800 46
22727006651900 52
22727006652000 22
22727006652100 23
22727006652200 23
22727006652300 29
22727006652400 48
22727006652500 48
22727006652600 146
22727006652700 20
22727006652800 27
22727006652900 28
22727006653000 12
22727006653100 67
22727006653200 81
22727006653300 73
22727006653400 51
22727006653500 50
22727006653600 70
22727006653700 53
22727006653800 11
22727006654700 20
22727006654800 65
22727006654900 96
22727006655000 21
22727006655400 31
22727006655500 235
22727006655600 49
22728006651700 19
22728006651800 44
22728006651900 17
22728006652000 52
22728006652100 35
22728006652200 35
22728006652300 33
22728006652400 44
22728006652500 8
22728006652600 30
22728006652700 47
22728006652800 78
22728006652900 63
22728006653000 21
22728006653100 52
22728006653200 25
22728006653300 73
22728006653400 25
22728006653500 28
22728006653600 62
22728006653700 58
22728006653800 57
22728006654100 111
22728006654200 172
22728006654700 72
22728006654800 25
22728006654900 71
22728006655000 87
22728006655100 107
22728006655200 157
22728006655300 92
22728006655400 83
22728006655500 81
22728006655600 118
22728006655800 5
22729006651800 39
22729006651900 73
22729006652000 55
22729006652100 55
22729006652200 33
22729006652300 21
22729006652400 44
22729006652500 14
22729006652600 73
22729006652700 55
22729006652800 73
22729006652900 31
22729006653000 25
22729006653100 39
22729006653200 15
22729006653300 51
22729006653400 32
22729006653500 66
22729006653600 38
22729006653700 19
22729006653800 34
22729006653900 42
22729006654100 257
22729006654200 213
22729006654300 146
22729006654700 96
22729006654800 91
22729006654900 56
22729006655000 22
22729006655300 153
22729006655400 44
22729006655500 195
22729006655600 162
22729006655700 27
22729006655800 22
22730006651900 54
22730006652000 72
22730006652100 164
22730006652200 44
22730006652300 36
22730006652400 23
22730006652500 30
22730006652600 26
22730006652700 47
22730006652800 39
22730006652900 11
22730006653000 35
22730006653100 54
22730006653200 60
22730006653300 34
22730006653400 20
22730006653500 24
22730006653600 8
22730006653700 60
22730006653800 78
22730006653900 159
22730006654000 64
22730006654200 38
22730006654700 15
22730006654800 25
22730006655400 87
22730006655500 58
22730006655600 41
22731006652200 36
22731006652300 33
22731006652400 12
22731006652500 37
22731006652600 39
22731006652700 34
22731006652800 21
22731006652900 64
22731006653000 64
22731006653100 65
22731006653200 29
22731006653300 20
22731006653400 42
22731006653500 22
22731006653600 11
22731006653700 59
22731006653800 65
22731006653900 54
22732006651700 19
22732006651800 32
22732006651900 10
22732006652100 10
22732006652200 8
22732006652300 5
22732006652400 38
22732006652500 35
22732006652600 52
22732006652700 17
22732006652800 15
22732006652900 58
22732006653000 48
22732006653100 63
22732006653200 56
22732006653300 5
22732006653400 15
22732006653500 53
22732006653600 25
22732006653700 21
22733006651800 38
22733006651900 52
22733006652000 53
22733006652100 42
22733006652200 61
22733006652300 6
22733006652400 7
22733006652500 5
22733006652600 8
22733006652800 48
22733006652900 36
22733006653000 51
22733006653100 21
22733006653200 20
22734006651900 36
22734006652000 67
22734006652100 34
22734006652200 7
22734006652700 38
22734006652800 68
22734006652900 42
22734006653000 47
22734006653100 21
22735006652700 127
22735006652800 77
22735006652900 52
22735006653000 37
22735006653100 8
22736006652800 23
22736006652900 72
22736006653000 32
22737006652700 38
22737006652800 45
